date,state,daily_partial,daily_full,daily_booster,daily_booster2,daily,daily_partial_adol,daily_full_adol,daily_booster_adol,daily_booster2_adol,daily_partial_child,daily_full_child,daily_booster_child,daily_booster2_child,pfizer1,pfizer2,pfizer3,pfizer4,sinovac1,sinovac2,sinovac3,sinovac4,astra1,astra2,astra3,astra4,sinopharm1,sinopharm2,sinopharm3,sinopharm4,cansino,cansino3,cansino4
2021-05-30,Melaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,Negeri Sembilan,437,0,0,0,437,1,0,0,0,0,0,0,0,1,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,Pahang,55,49,0,0,104,0,0,0,0,0,0,0,0,2,13,0,0,53,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,Perak,2997,3352,0,0,6349,0,0,0,0,0,0,0,0,18,3328,0,0,2979,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,Perlis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,Pulau Pinang,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,Sabah,1283,928,0,0,2211,2,0,0,0,0,0,0,0,560,168,0,0,723,760,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,Sarawak,4697,8625,0,0,13322,0,4,0,0,0,0,0,0,4464,3609,0,0,232,5016,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,Selangor,4928,114,0,0,5042,3,0,0,0,0,0,0,0,2,0,0,0,961,114,0,0,3965,0,0,0,0,0,0,0,0,0,0
2021-05-30,Terengganu,2330,2449,0,0,4779,0,1,0,0,0,0,0,0,34,2445,0,0,2296,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,W.P. Kuala Lumpur,9338,1,0,0,9339,7,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,9321,1,0,0,0,0,0,0,0,0,0
2021-05-30,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,Johor,8864,3471,0,0,12335,0,0,0,0,0,0,0,0,2054,3451,0,0,6686,20,0,0,123,0,0,0,0,0,0,0,0,0,0
2021-05-31,Kedah,7047,1921,0,0,8968,2,1,0,0,0,0,0,0,5319,1300,0,0,1683,621,0,0,45,0,0,0,0,0,0,0,0,0,0
2021-05-31,Kelantan,5258,2434,0,0,7692,1,3,0,0,0,0,0,0,1338,2370,0,0,3920,64,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,Melaka,1518,1040,0,0,2558,0,0,0,0,0,0,0,0,400,1038,0,0,1118,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,Negeri Sembilan,1497,2064,0,0,3561,1,0,0,0,0,0,0,0,118,2062,0,0,1379,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,Pahang,1476,3490,0,0,4966,0,0,0,0,0,0,0,0,1476,1780,0,0,0,1709,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,Perak,4291,3906,0,0,8197,0,0,0,0,0,0,0,0,737,3327,0,0,3554,578,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,Perlis,1918,78,0,0,1996,0,0,0,0,0,0,0,0,1918,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,Pulau Pinang,2844,1126,0,0,3970,1,0,0,0,0,0,0,0,714,1020,0,0,2053,106,0,0,77,0,0,0,0,0,0,0,0,0,0
2021-05-31,Sabah,951,468,0,0,1419,0,0,0,0,0,0,0,0,316,345,0,0,635,123,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,Sarawak,1799,1128,0,0,2927,0,0,0,0,0,0,0,0,954,831,0,0,845,296,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,Selangor,12672,2202,0,0,14874,8,1,0,0,0,0,0,0,6145,1917,0,0,2388,285,0,0,4139,0,0,0,0,0,0,0,0,0,0
2021-05-31,Terengganu,2294,2351,0,0,4645,0,1,0,0,0,0,0,0,18,2351,0,0,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,W.P. Kuala Lumpur,14487,2489,0,0,16976,7,0,0,0,1,0,0,0,2686,2447,0,0,2584,38,0,0,9217,3,0,0,0,0,0,0,0,0,0
2021-05-31,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,W.P. Putrajaya,788,568,0,0,1356,0,0,0,0,0,0,0,0,303,172,0,0,485,396,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Johor,7877,2141,0,0,10018,2,0,0,0,0,0,0,0,5832,1988,0,0,1936,153,0,0,108,0,0,0,0,0,0,0,0,0,0
2021-06-01,Kedah,8539,671,0,0,9210,1,0,0,0,0,0,0,0,5083,636,0,0,3388,35,0,0,61,0,0,0,0,0,0,0,0,0,0
2021-06-01,Kelantan,7141,2143,0,0,9284,1,3,0,0,0,0,0,0,2475,2083,0,0,4665,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Melaka,2363,506,0,0,2869,0,0,0,0,0,0,0,0,1144,406,0,0,1219,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Negeri Sembilan,1843,2620,0,0,4463,2,1,0,0,0,0,0,0,299,2543,0,0,1544,77,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Pahang,1859,3004,0,0,4863,0,1,0,0,0,0,0,0,1474,1460,0,0,385,1544,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Perak,4613,3630,0,0,8243,1,0,0,0,0,0,0,0,949,3557,0,0,3662,73,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Perlis,1960,60,0,0,2020,0,0,0,0,0,0,0,0,1943,44,0,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Pulau Pinang,3892,804,0,0,4696,0,0,0,0,1,0,0,0,1050,681,0,0,2718,122,0,0,123,0,0,0,0,0,0,0,0,0,0
2021-06-01,Sabah,1543,952,0,0,2495,1,0,0,0,0,0,0,0,583,803,0,0,960,149,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Sarawak,272,142,0,0,414,0,0,0,0,0,0,0,0,174,1,0,0,98,141,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Selangor,14017,2178,0,0,16195,4,2,0,0,0,0,0,0,6430,1885,0,0,3405,293,0,0,4182,0,0,0,0,0,0,0,0,0,0
2021-06-01,Terengganu,3480,1775,0,0,5255,1,0,0,0,0,0,0,0,316,1773,0,0,3164,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,W.P. Kuala Lumpur,15337,2731,0,0,18068,12,0,0,0,0,0,0,0,2694,2611,0,0,3047,118,0,0,9596,2,0,0,0,0,0,0,0,0,0
2021-06-01,W.P. Labuan,1,392,0,0,393,0,0,0,0,0,0,0,0,1,374,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,W.P. Putrajaya,810,722,0,0,1532,0,0,0,0,0,0,0,0,307,410,0,0,503,312,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Johor,9235,179,0,0,9414,1,0,0,0,0,0,0,0,7209,56,0,0,1830,123,0,0,196,0,0,0,0,0,0,0,0,0,0
2021-06-02,Kedah,10598,270,0,0,10868,2,1,0,0,0,0,0,0,4731,230,0,0,5821,40,0,0,44,0,0,0,0,0,0,0,0,0,0
2021-06-02,Kelantan,8512,174,0,0,8686,1,0,0,0,0,0,0,0,2075,162,0,0,6433,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Melaka,2940,44,0,0,2984,0,0,0,0,0,0,0,0,1335,43,0,0,1605,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Negeri Sembilan,3012,353,0,0,3365,2,0,0,0,0,0,0,0,699,262,0,0,2277,91,0,0,36,0,0,0,0,0,0,0,0,0,0
2021-06-02,Pahang,4261,809,0,0,5070,1,1,0,0,0,0,0,0,3253,47,0,0,1008,762,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Perak,7542,288,0,0,7830,0,0,0,0,0,0,0,0,762,285,0,0,6724,3,0,0,50,0,0,0,0,0,0,0,0,0,0
2021-06-02,Perlis,2120,17,0,0,2137,0,0,0,0,0,0,0,0,522,1,0,0,1598,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Pulau Pinang,4436,486,0,0,4922,3,0,0,0,0,0,0,0,1007,357,0,0,3373,129,0,0,55,0,0,0,0,0,0,0,0,0,0
2021-06-02,Sabah,5996,2337,0,0,8333,7,1,0,0,0,0,0,0,3581,2075,0,0,2415,261,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Sarawak,402,149,0,0,551,0,0,0,0,0,0,0,0,51,0,0,0,351,149,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Selangor,16858,1744,0,0,18602,4,3,0,0,0,0,0,0,7244,1577,0,0,4904,167,0,0,4708,0,0,0,0,0,0,0,0,0,0
2021-06-02,Terengganu,3960,707,0,0,4667,1,0,0,0,0,0,0,0,324,704,0,0,3636,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,W.P. Kuala Lumpur,15425,1695,0,0,17120,12,0,0,0,0,0,0,0,2711,1568,0,0,3250,126,0,0,9464,1,0,0,0,0,0,0,0,0,0
2021-06-02,W.P. Labuan,434,369,0,0,803,0,0,0,0,0,0,0,0,434,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,W.P. Putrajaya,1401,280,0,0,1681,0,0,0,0,0,0,0,0,336,275,0,0,1065,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Johor,7771,14,0,0,7785,0,0,0,0,0,0,0,0,4881,4,0,0,2648,10,0,0,242,0,0,0,0,0,0,0,0,0,0
2021-06-03,Kedah,10726,185,0,0,10911,4,0,0,0,0,0,0,0,4828,177,0,0,5894,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Kelantan,9066,333,0,0,9399,8,1,0,0,0,0,0,0,2260,233,0,0,6793,99,0,0,11,1,0,0,0,0,0,0,0,0,0
2021-06-03,Melaka,3736,7,0,0,3743,1,0,0,0,0,0,0,0,1947,6,0,0,1788,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Negeri Sembilan,3599,0,0,0,3599,5,0,0,0,0,0,0,0,640,0,0,0,2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Pahang,5927,74,0,0,6001,2,0,0,0,0,0,0,0,2021,57,0,0,3906,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Perak,8127,4,0,0,8131,2,0,0,0,2,0,0,0,892,4,0,0,6945,0,0,0,288,0,0,0,0,0,0,0,0,0,0
2021-06-03,Perlis,2258,16,0,0,2274,1,0,0,0,0,0,0,0,2239,16,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Pulau Pinang,5365,77,0,0,5442,0,0,0,0,0,0,0,0,1303,74,0,0,3928,3,0,0,134,0,0,0,0,0,0,0,0,0,0
2021-06-03,Sabah,8481,1464,0,0,9945,5,0,0,0,0,0,0,0,4923,1296,0,0,3555,167,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Sarawak,6700,5178,0,0,11878,4,4,0,0,0,0,0,0,30,921,0,0,6665,4257,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Selangor,18465,99,0,0,18564,11,0,0,0,0,0,0,0,8480,56,0,0,5405,43,0,0,4580,0,0,0,0,0,0,0,0,0,0
2021-06-03,Terengganu,2893,11,0,0,2904,0,0,0,0,0,0,0,0,234,8,0,0,2659,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,W.P. Kuala Lumpur,16401,26,0,0,16427,4,0,0,0,0,0,0,0,3319,19,0,0,3514,7,0,0,9567,0,0,0,0,0,0,0,0,0,0
2021-06-03,W.P. Labuan,558,395,0,0,953,0,0,0,0,0,0,0,0,558,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,W.P. Putrajaya,1434,7,0,0,1441,0,0,0,0,0,0,0,0,351,2,0,0,1083,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Johor,1799,0,0,0,1799,5,0,0,0,0,0,0,0,894,0,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Kedah,5005,4,0,0,5009,0,0,0,0,0,0,0,0,720,1,0,0,4284,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-06-04,Kelantan,463,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Melaka,3542,10,0,0,3552,1,0,0,0,0,0,0,0,1178,5,0,0,2364,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Negeri Sembilan,3213,34,0,0,3247,1,0,0,0,0,0,0,0,543,33,0,0,2658,1,0,0,12,0,0,0,0,0,0,0,0,0,0
2021-06-04,Pahang,4087,92,0,0,4179,0,0,0,0,0,5,0,0,1156,61,0,0,2931,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Perak,9098,138,0,0,9236,1,0,0,0,0,0,0,0,3414,46,0,0,4428,92,0,0,1248,0,0,0,0,0,0,0,0,0,0
2021-06-04,Perlis,1226,3,0,0,1229,0,0,0,0,0,0,0,0,61,2,0,0,1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Pulau Pinang,5615,64,0,0,5679,0,0,0,0,0,0,0,0,1321,39,0,0,4175,25,0,0,119,0,0,0,0,0,0,0,0,0,0
2021-06-04,Sabah,10125,870,0,0,10995,7,0,0,0,0,0,0,0,4920,820,0,0,5205,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Sarawak,7803,2891,0,0,10694,2,1,0,0,0,0,0,0,1909,931,0,0,5783,1959,0,0,111,0,0,0,0,0,0,0,0,0,0
2021-06-04,Selangor,16361,236,0,0,16597,3,0,0,0,1,0,0,0,7001,210,0,0,4487,26,0,0,4872,0,0,0,0,0,0,0,0,0,0
2021-06-04,Terengganu,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,W.P. Kuala Lumpur,16226,574,0,0,16800,7,1,0,0,0,0,0,0,3622,566,0,0,3133,7,0,0,9471,1,0,0,0,0,0,0,0,0,0
2021-06-04,W.P. Labuan,586,64,0,0,650,0,0,0,0,0,0,0,0,472,26,0,0,113,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,W.P. Putrajaya,1378,13,0,0,1391,0,0,0,0,0,0,0,0,388,8,0,0,990,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Johor,10518,282,0,0,10800,0,0,0,0,0,0,0,0,9373,274,0,0,1145,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Kedah,3410,0,0,0,3410,0,0,0,0,0,0,0,0,1,0,0,0,3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Kelantan,762,5,0,0,767,0,0,0,0,0,0,0,0,642,0,0,0,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Melaka,2157,1,0,0,2158,0,0,0,0,0,0,0,0,616,1,0,0,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Negeri Sembilan,1091,0,0,0,1091,1,0,0,0,0,0,0,0,451,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Pahang,2122,17,0,0,2139,1,0,0,0,0,0,0,0,3,0,0,0,1884,17,0,0,234,0,0,0,0,0,0,0,0,0,0
2021-06-05,Perak,7079,93,0,0,7172,0,0,0,0,0,0,0,0,3489,93,0,0,2643,0,0,0,946,0,0,0,0,0,0,0,0,0,0
2021-06-05,Perlis,784,0,0,0,784,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Pulau Pinang,3610,15,0,0,3625,1,0,0,0,0,0,0,0,1163,15,0,0,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Sabah,9045,455,0,0,9500,6,0,0,0,0,0,0,0,5436,450,0,0,3609,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Sarawak,10675,48,0,0,10723,4,0,0,0,0,0,0,0,8939,34,0,0,1708,13,0,0,11,0,0,0,0,0,0,0,0,0,0
2021-06-05,Selangor,10398,102,0,0,10500,3,0,0,0,0,0,0,0,3850,83,0,0,2366,17,0,0,4182,2,0,0,0,0,0,0,0,0,0
2021-06-05,Terengganu,927,0,0,0,927,0,0,0,0,0,0,0,0,1,0,0,0,432,0,0,0,494,0,0,0,0,0,0,0,0,0,0
2021-06-05,W.P. Kuala Lumpur,9452,0,0,0,9452,8,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,9435,0,0,0,0,0,0,0,0,0,0
2021-06-05,W.P. Labuan,248,390,0,0,638,0,0,0,0,0,0,0,0,248,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,W.P. Putrajaya,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Johor,10638,154,0,0,10792,0,1,0,0,0,0,0,0,10534,154,0,0,18,0,0,0,86,0,0,0,0,0,0,0,0,0,0
2021-06-06,Kedah,10353,193,0,0,10546,3,0,0,0,0,0,0,0,6065,157,0,0,4195,36,0,0,92,0,0,0,0,0,0,0,0,0,0
2021-06-06,Kelantan,6804,438,0,0,7242,6,0,0,0,0,0,0,0,5968,420,0,0,836,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Melaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Negeri Sembilan,1068,0,0,0,1068,0,0,0,0,0,0,0,0,451,0,0,0,584,0,0,0,33,0,0,0,0,0,0,0,0,0,0
2021-06-06,Pahang,4176,3,0,0,4179,0,0,0,0,0,0,0,0,2,0,0,0,4174,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Perak,7806,23,0,0,7829,0,0,0,0,0,0,0,0,3616,23,0,0,3247,0,0,0,942,0,0,0,0,0,0,0,0,0,0
2021-06-06,Perlis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Pulau Pinang,2,3,0,0,5,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Sabah,7580,36,0,0,7616,7,0,0,0,0,0,0,0,4274,30,0,0,3290,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Sarawak,14754,122,0,0,14876,8,0,0,0,0,0,0,0,4119,92,0,0,10577,30,0,0,55,0,0,0,0,0,0,0,0,0,0
2021-06-06,Selangor,5634,2,0,0,5636,5,0,0,0,0,0,0,0,2,0,0,0,1507,2,0,0,4125,0,0,0,0,0,0,0,0,0,0
2021-06-06,Terengganu,3616,645,0,0,4261,2,1,0,0,0,0,0,0,3603,645,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2021-06-06,W.P. Kuala Lumpur,8816,1,0,0,8817,0,0,0,0,0,0,0,0,36,0,0,0,67,1,0,0,8713,0,0,0,0,0,0,0,0,0,0
2021-06-06,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Johor,2886,578,0,0,3464,2,0,0,0,0,0,0,0,535,578,0,0,1348,0,0,0,1003,0,0,0,0,0,0,0,0,0,0
2021-06-07,Kedah,2968,5,0,0,2973,2,0,0,0,0,0,0,0,876,4,0,0,2092,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Kelantan,275,221,0,0,496,0,0,0,0,0,0,0,0,1,219,0,0,274,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Melaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Negeri Sembilan,637,0,0,0,637,1,0,0,0,0,0,0,0,1,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Pahang,52,0,0,0,52,0,0,0,0,0,0,0,0,2,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Perak,658,1,0,0,659,0,0,0,0,0,0,0,0,164,1,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Perlis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Pulau Pinang,1535,0,0,0,1535,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,1042,0,0,0,0,0,0,0,0,0,0
2021-06-07,Sabah,6847,843,0,0,7690,10,4,0,0,0,0,0,0,5254,456,0,0,1593,387,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Sarawak,14980,215,0,0,15195,13,0,0,0,0,0,0,0,2519,34,0,0,11170,181,0,0,1286,0,0,0,0,0,0,0,0,0,0
2021-06-07,Selangor,9413,2,0,0,9415,2,0,0,0,0,0,0,0,0,0,0,0,4917,2,0,0,4496,0,0,0,0,0,0,0,0,0,0
2021-06-07,Terengganu,0,303,0,0,303,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,W.P. Kuala Lumpur,19822,2941,0,0,22763,6,0,0,0,0,0,0,0,1669,1983,0,0,7708,958,0,0,10445,0,0,0,0,0,0,0,0,0,0
2021-06-07,W.P. Labuan,51,0,0,0,51,1,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,W.P. Putrajaya,751,0,0,0,751,0,0,0,0,0,0,0,0,228,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Johor,10115,8311,0,0,18426,0,0,0,0,0,0,0,0,7183,7806,0,0,1893,495,0,0,1039,0,0,0,0,0,0,0,0,0,0
2021-06-08,Kedah,8676,1554,0,0,10230,2,1,0,0,0,0,0,0,6254,913,0,0,2350,641,0,0,72,0,0,0,0,0,0,0,0,0,0
2021-06-08,Kelantan,7250,2754,0,0,10004,0,0,0,0,0,0,0,0,4406,2530,0,0,2844,217,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Melaka,3561,200,0,0,3761,0,0,0,0,0,0,0,0,2116,197,0,0,1361,3,0,0,84,0,0,0,0,0,0,0,0,0,0
2021-06-08,Negeri Sembilan,2793,3788,0,0,6581,1,0,0,0,0,0,0,0,966,3662,0,0,1725,126,0,0,102,0,0,0,0,0,0,0,0,0,0
2021-06-08,Pahang,5234,1326,0,0,6560,1,0,0,0,0,0,0,0,4924,1138,0,0,293,188,0,0,17,0,0,0,0,0,0,0,0,0,0
2021-06-08,Perak,7111,2868,0,0,9979,0,0,0,0,0,0,0,0,5504,2848,0,0,491,15,0,0,1115,1,0,0,0,0,0,0,0,0,0
2021-06-08,Perlis,880,893,0,0,1773,0,0,0,0,0,0,0,0,846,884,0,0,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Pulau Pinang,6867,774,0,0,7641,1,0,0,0,0,0,0,0,2420,722,0,0,3411,52,0,0,1035,0,0,0,0,0,0,0,0,0,0
2021-06-08,Sabah,8721,3492,0,0,12213,16,0,0,0,0,0,0,0,6767,2850,0,0,1945,638,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Sarawak,7049,5514,0,0,12563,3,1,0,0,0,0,0,0,2166,5184,0,0,3526,325,0,0,1345,0,0,0,0,0,0,0,0,0,0
2021-06-08,Selangor,17238,6323,0,0,23561,3,0,0,0,7,0,0,0,4332,5807,0,0,7977,514,0,0,4928,0,0,0,0,0,0,0,0,0,0
2021-06-08,Terengganu,850,3090,0,0,3940,2,1,0,0,0,0,0,0,420,3046,0,0,53,42,0,0,377,1,0,0,0,0,0,0,0,0,0
2021-06-08,W.P. Kuala Lumpur,21578,4191,0,0,25769,4,0,0,0,0,0,0,0,2281,2760,0,0,8746,1430,0,0,10549,1,0,0,0,0,0,0,0,0,0
2021-06-08,W.P. Labuan,300,228,0,0,528,0,0,0,0,0,0,0,0,300,219,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,W.P. Putrajaya,388,1156,0,0,1544,0,0,0,0,0,0,0,0,385,834,0,0,3,320,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Johor,12643,6035,0,0,18678,0,0,0,0,0,0,0,0,8590,2865,0,0,2972,3169,0,0,1081,0,0,0,0,0,0,0,0,0,0
2021-06-09,Kedah,7125,3213,0,0,10338,3,0,0,0,0,0,0,0,4791,1881,0,0,2262,1331,0,0,72,0,0,0,0,0,0,0,0,0,0
2021-06-09,Kelantan,8136,2892,0,0,11028,5,1,0,0,0,0,0,0,4514,2533,0,0,3622,359,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Melaka,3595,332,0,0,3927,0,1,0,0,0,0,0,0,2238,323,0,0,1309,9,0,0,48,0,0,0,0,0,0,0,0,0,0
2021-06-09,Negeri Sembilan,4427,1530,0,0,5957,3,0,0,0,0,0,0,0,2333,1365,0,0,2027,165,0,0,67,0,0,0,0,0,0,0,0,0,0
2021-06-09,Pahang,6029,2059,0,0,8088,3,0,0,0,0,0,0,0,4902,2004,0,0,1123,55,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Perak,8485,2289,0,0,10774,2,0,0,0,0,0,0,0,7677,2246,0,0,541,43,0,0,266,0,0,0,0,0,0,0,0,0,0
2021-06-09,Perlis,1462,767,0,0,2229,0,0,0,0,0,0,0,0,934,752,0,0,528,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Pulau Pinang,7991,498,0,0,8489,1,0,0,0,0,0,0,0,4200,429,0,0,2568,69,0,0,1223,0,0,0,0,0,0,0,0,0,0
2021-06-09,Sabah,9991,3591,0,0,13582,18,3,0,0,0,0,0,0,8441,3026,0,0,1550,564,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Sarawak,5247,3941,0,0,9188,1,0,0,0,0,0,0,0,911,3592,0,0,2908,348,0,0,1412,0,0,0,0,0,0,0,0,0,0
2021-06-09,Selangor,19706,5465,0,0,25171,4,2,0,0,1,0,0,0,7596,5033,0,0,8667,432,0,0,3443,0,0,0,0,0,0,0,0,0,0
